"","icc","FeatureName"
"1",0.966342078058099,"original_shape_Elongation"
"2",0.962141609110402,"original_shape_Flatness"
"3",0.98240668274421,"original_shape_LeastAxisLength"
"4",0.991661802369927,"original_shape_MajorAxisLength"
"5",0.989528886676718,"original_shape_Maximum2DDiameterColumn"
"6",0.992229112765526,"original_shape_Maximum2DDiameterRow"
"7",0.992265360743386,"original_shape_Maximum2DDiameterSlice"
"8",0.990092718342184,"original_shape_Maximum3DDiameter"
"9",0.997063050141605,"original_shape_MeshVolume"
"10",0.99444646926614,"original_shape_MinorAxisLength"
"11",0.959226356981138,"original_shape_Sphericity"
"12",0.997125844410457,"original_shape_SurfaceArea"
"13",0.976243824500182,"original_shape_SurfaceVolumeRatio"
"14",0.997078380010465,"original_shape_VoxelVolume"
"15",0.981113169078437,"original_firstorder_10Percentile"
"16",0.999150112615049,"original_firstorder_90Percentile"
"17",0.99654223310782,"original_firstorder_Energy"
"18",0.985909462358735,"original_firstorder_Entropy"
"19",0.98020714368339,"original_firstorder_InterquartileRange"
"20",0.974083502858499,"original_firstorder_Kurtosis"
"21",0.999999999999986,"original_firstorder_Maximum"
"22",0.985352936543897,"original_firstorder_MeanAbsoluteDeviation"
"23",0.995619439607035,"original_firstorder_Mean"
"24",0.994309035890961,"original_firstorder_Median"
"25",0.999999999999984,"original_firstorder_Minimum"
"26",0.999999999999987,"original_firstorder_Range"
"27",0.982847525308284,"original_firstorder_RobustMeanAbsoluteDeviation"
"28",0.995759431708934,"original_firstorder_RootMeanSquared"
"29",0.992939654805018,"original_firstorder_Skewness"
"30",0.99654223308802,"original_firstorder_TotalEnergy"
"31",0.982625729253246,"original_firstorder_Uniformity"
"32",0.98663498578891,"original_firstorder_Variance"
"33",0.996559573900712,"original_glcm_Autocorrelation"
"34",0.983532639055599,"original_glcm_ClusterProminence"
"35",0.985088512470015,"original_glcm_ClusterShade"
"36",0.980450964692332,"original_glcm_ClusterTendency"
"37",0.992060862751711,"original_glcm_Contrast"
"38",0.954079958766116,"original_glcm_Correlation"
"39",0.993226281197755,"original_glcm_DifferenceAverage"
"40",0.993559226948418,"original_glcm_DifferenceEntropy"
"41",0.992751474296714,"original_glcm_DifferenceVariance"
"42",0.994159847316229,"original_glcm_Id"
"43",0.994058967684831,"original_glcm_Idm"
"44",0.978928676872989,"original_glcm_Idmn"
"45",0.984285064253394,"original_glcm_Idn"
"46",0.967634191929084,"original_glcm_Imc1"
"47",0.957195197294467,"original_glcm_Imc2"
"48",0.985640407757931,"original_glcm_InverseVariance"
"49",0.995920882395097,"original_glcm_JointAverage"
"50",0.984454483161798,"original_glcm_JointEnergy"
"51",0.989462750063563,"original_glcm_JointEntropy"
"52",0.958627684822609,"original_glcm_MCC"
"53",0.982529120459883,"original_glcm_MaximumProbability"
"54",0.995920882418054,"original_glcm_SumAverage"
"55",0.982319919870756,"original_glcm_SumEntropy"
"56",0.985527437588548,"original_glcm_SumSquares"
"57",0.997742980769905,"original_glrlm_GrayLevelNonUniformity"
"58",0.980005796151551,"original_glrlm_GrayLevelNonUniformityNormalized"
"59",0.986153722129081,"original_glrlm_GrayLevelVariance"
"60",0.996416984719123,"original_glrlm_HighGrayLevelRunEmphasis"
"61",0.995382017326276,"original_glrlm_LongRunEmphasis"
"62",0.984753378244526,"original_glrlm_LongRunHighGrayLevelEmphasis"
"63",0.997419644278907,"original_glrlm_LongRunLowGrayLevelEmphasis"
"64",0.982431341272474,"original_glrlm_LowGrayLevelRunEmphasis"
"65",0.904058621188523,"original_glrlm_RunEntropy"
"66",0.995921182224856,"original_glrlm_RunLengthNonUniformity"
"67",0.989851595573179,"original_glrlm_RunLengthNonUniformityNormalized"
"68",0.992383134760518,"original_glrlm_RunPercentage"
"69",0.996363307841025,"original_glrlm_RunVariance"
"70",0.991032028520134,"original_glrlm_ShortRunEmphasis"
"71",0.99694319863191,"original_glrlm_ShortRunHighGrayLevelEmphasis"
"72",0.980328531376706,"original_glrlm_ShortRunLowGrayLevelEmphasis"
"73",0.996694951654905,"original_glszm_GrayLevelNonUniformity"
"74",0.961825446554034,"original_glszm_GrayLevelNonUniformityNormalized"
"75",0.990995568012529,"original_glszm_GrayLevelVariance"
"76",0.978813844407251,"original_glszm_HighGrayLevelZoneEmphasis"
"77",0.998893247401094,"original_glszm_LargeAreaEmphasis"
"78",0.99829976857211,"original_glszm_LargeAreaHighGrayLevelEmphasis"
"79",0.999148832525689,"original_glszm_LargeAreaLowGrayLevelEmphasis"
"80",0.920991914019619,"original_glszm_LowGrayLevelZoneEmphasis"
"81",0.998377173338025,"original_glszm_SizeZoneNonUniformity"
"82",0.938775002573834,"original_glszm_SizeZoneNonUniformityNormalized"
"83",0.929263862084679,"original_glszm_SmallAreaEmphasis"
"84",0.957227352863454,"original_glszm_SmallAreaHighGrayLevelEmphasis"
"85",0.869796696739122,"original_glszm_SmallAreaLowGrayLevelEmphasis"
"86",0.980625367312149,"original_glszm_ZoneEntropy"
"87",0.981808982728186,"original_glszm_ZonePercentage"
"88",0.998896991088596,"original_glszm_ZoneVariance"
"89",0.963238529410146,"original_gldm_DependenceEntropy"
"90",0.996609775853795,"original_gldm_DependenceNonUniformity"
"91",0.988645287616655,"original_gldm_DependenceNonUniformityNormalized"
"92",0.993656798133666,"original_gldm_DependenceVariance"
"93",0.998045654196756,"original_gldm_GrayLevelNonUniformity"
"94",0.986563589948384,"original_gldm_GrayLevelVariance"
"95",0.99667482228529,"original_gldm_HighGrayLevelEmphasis"
"96",0.993915180659728,"original_gldm_LargeDependenceEmphasis"
"97",0.981026814102455,"original_gldm_LargeDependenceHighGrayLevelEmphasis"
"98",0.997870879577569,"original_gldm_LargeDependenceLowGrayLevelEmphasis"
"99",0.984203281705165,"original_gldm_LowGrayLevelEmphasis"
"100",0.983750159498063,"original_gldm_SmallDependenceEmphasis"
"101",0.989980132148194,"original_gldm_SmallDependenceHighGrayLevelEmphasis"
"102",0.950444438557009,"original_gldm_SmallDependenceLowGrayLevelEmphasis"
"103",0.996031957413496,"original_ngtdm_Busyness"
"104",0.994216660002269,"original_ngtdm_Coarseness"
"105",0.999184642708314,"original_ngtdm_Complexity"
"106",0.973973205102596,"original_ngtdm_Contrast"
"107",0.987510904370241,"original_ngtdm_Strength"
"108",0.992214767181337,"wavelet.LLH_firstorder_10Percentile"
"109",0.936963370724353,"wavelet.LLH_firstorder_90Percentile"
"110",0.996439766834855,"wavelet.LLH_firstorder_Energy"
"111",0.993448767638476,"wavelet.LLH_firstorder_Entropy"
"112",0.9944844308056,"wavelet.LLH_firstorder_InterquartileRange"
"113",0.927901897212722,"wavelet.LLH_firstorder_Kurtosis"
"114",0.999999999999997,"wavelet.LLH_firstorder_Maximum"
"115",0.973095530777544,"wavelet.LLH_firstorder_MeanAbsoluteDeviation"
"116",0.950459067812728,"wavelet.LLH_firstorder_Mean"
"117",0.918227242481623,"wavelet.LLH_firstorder_Median"
"118",0.799622605578424,"wavelet.LLH_firstorder_Minimum"
"119",0.959137362286428,"wavelet.LLH_firstorder_Range"
"120",0.994407002701027,"wavelet.LLH_firstorder_RobustMeanAbsoluteDeviation"
"121",0.937551847920486,"wavelet.LLH_firstorder_RootMeanSquared"
"122",0.974008178986471,"wavelet.LLH_firstorder_Skewness"
"123",0.996439766866068,"wavelet.LLH_firstorder_TotalEnergy"
"124",0.994962303149478,"wavelet.LLH_firstorder_Uniformity"
"125",0.965083612214485,"wavelet.LLH_firstorder_Variance"
"126",0.741063283845415,"wavelet.LLH_glcm_Autocorrelation"
"127",0.985682501865013,"wavelet.LLH_glcm_ClusterProminence"
"128",0.986129176455636,"wavelet.LLH_glcm_ClusterShade"
"129",0.987561082818648,"wavelet.LLH_glcm_ClusterTendency"
"130",0.991447767265496,"wavelet.LLH_glcm_Contrast"
"131",0.98269911878988,"wavelet.LLH_glcm_Correlation"
"132",0.994274760397814,"wavelet.LLH_glcm_DifferenceAverage"
"133",0.995309312042582,"wavelet.LLH_glcm_DifferenceEntropy"
"134",0.991033334120817,"wavelet.LLH_glcm_DifferenceVariance"
"135",0.996743877822368,"wavelet.LLH_glcm_Id"
"136",0.996799158123231,"wavelet.LLH_glcm_Idm"
"137",0.980607077815204,"wavelet.LLH_glcm_Idmn"
"138",0.980725643078054,"wavelet.LLH_glcm_Idn"
"139",0.98304550328373,"wavelet.LLH_glcm_Imc1"
"140",0.991467349605936,"wavelet.LLH_glcm_Imc2"
"141",0.994253860290256,"wavelet.LLH_glcm_InverseVariance"
"142",0.792929431344268,"wavelet.LLH_glcm_JointAverage"
"143",0.996045506874952,"wavelet.LLH_glcm_JointEnergy"
"144",0.995335884997643,"wavelet.LLH_glcm_JointEntropy"
"145",0.815971062675399,"wavelet.LLH_glcm_MCC"
"146",0.995550945704317,"wavelet.LLH_glcm_MaximumProbability"
"147",0.792929431503097,"wavelet.LLH_glcm_SumAverage"
"148",0.994311644570508,"wavelet.LLH_glcm_SumEntropy"
"149",0.990131892479659,"wavelet.LLH_glcm_SumSquares"
"150",0.998226360647825,"wavelet.LLH_glrlm_GrayLevelNonUniformity"
"151",0.993264870711872,"wavelet.LLH_glrlm_GrayLevelNonUniformityNormalized"
"152",0.965110954155684,"wavelet.LLH_glrlm_GrayLevelVariance"
"153",0.755651050579242,"wavelet.LLH_glrlm_HighGrayLevelRunEmphasis"
"154",0.997715021325114,"wavelet.LLH_glrlm_LongRunEmphasis"
"155",0.657328838553921,"wavelet.LLH_glrlm_LongRunHighGrayLevelEmphasis"
"156",0.948701747789846,"wavelet.LLH_glrlm_LongRunLowGrayLevelEmphasis"
"157",0.976225438873933,"wavelet.LLH_glrlm_LowGrayLevelRunEmphasis"
"158",0.98993315721146,"wavelet.LLH_glrlm_RunEntropy"
"159",0.995397919642793,"wavelet.LLH_glrlm_RunLengthNonUniformity"
"160",0.996236268220517,"wavelet.LLH_glrlm_RunLengthNonUniformityNormalized"
"161",0.996782768278599,"wavelet.LLH_glrlm_RunPercentage"
"162",0.998282259219866,"wavelet.LLH_glrlm_RunVariance"
"163",0.996497392380314,"wavelet.LLH_glrlm_ShortRunEmphasis"
"164",0.786930752427151,"wavelet.LLH_glrlm_ShortRunHighGrayLevelEmphasis"
"165",0.979664568410541,"wavelet.LLH_glrlm_ShortRunLowGrayLevelEmphasis"
"166",0.993399423491756,"wavelet.LLH_glszm_GrayLevelNonUniformity"
"167",0.991069404706122,"wavelet.LLH_glszm_GrayLevelNonUniformityNormalized"
"168",0.976850685865986,"wavelet.LLH_glszm_GrayLevelVariance"
"169",0.802005279620053,"wavelet.LLH_glszm_HighGrayLevelZoneEmphasis"
"170",0.998206674735415,"wavelet.LLH_glszm_LargeAreaEmphasis"
"171",0.971667682618449,"wavelet.LLH_glszm_LargeAreaHighGrayLevelEmphasis"
"172",0.994012517659506,"wavelet.LLH_glszm_LargeAreaLowGrayLevelEmphasis"
"173",0.970003152767687,"wavelet.LLH_glszm_LowGrayLevelZoneEmphasis"
"174",0.993672859128369,"wavelet.LLH_glszm_SizeZoneNonUniformity"
"175",0.976938482446824,"wavelet.LLH_glszm_SizeZoneNonUniformityNormalized"
"176",0.981390291100744,"wavelet.LLH_glszm_SmallAreaEmphasis"
"177",0.848880284826048,"wavelet.LLH_glszm_SmallAreaHighGrayLevelEmphasis"
"178",0.936246407487204,"wavelet.LLH_glszm_SmallAreaLowGrayLevelEmphasis"
"179",0.980491252430706,"wavelet.LLH_glszm_ZoneEntropy"
"180",0.988730443112337,"wavelet.LLH_glszm_ZonePercentage"
"181",0.998217237311962,"wavelet.LLH_glszm_ZoneVariance"
"182",0.988527901374121,"wavelet.LLH_gldm_DependenceEntropy"
"183",0.995618590298422,"wavelet.LLH_gldm_DependenceNonUniformity"
"184",0.991431587009937,"wavelet.LLH_gldm_DependenceNonUniformityNormalized"
"185",0.997194146514005,"wavelet.LLH_gldm_DependenceVariance"
"186",0.998569361464941,"wavelet.LLH_gldm_GrayLevelNonUniformity"
"187",0.965144865081545,"wavelet.LLH_gldm_GrayLevelVariance"
"188",0.751651405999424,"wavelet.LLH_gldm_HighGrayLevelEmphasis"
"189",0.997619451711456,"wavelet.LLH_gldm_LargeDependenceEmphasis"
"190",0.616226083741392,"wavelet.LLH_gldm_LargeDependenceHighGrayLevelEmphasis"
"191",0.9268066453753,"wavelet.LLH_gldm_LargeDependenceLowGrayLevelEmphasis"
"192",0.975436042050379,"wavelet.LLH_gldm_LowGrayLevelEmphasis"
"193",0.988974660483379,"wavelet.LLH_gldm_SmallDependenceEmphasis"
"194",0.913474209543693,"wavelet.LLH_gldm_SmallDependenceHighGrayLevelEmphasis"
"195",0.966657647887953,"wavelet.LLH_gldm_SmallDependenceLowGrayLevelEmphasis"
"196",0.987430677780979,"wavelet.LLH_ngtdm_Busyness"
"197",0.988600056073802,"wavelet.LLH_ngtdm_Coarseness"
"198",0.994260977353804,"wavelet.LLH_ngtdm_Complexity"
"199",0.977196159488882,"wavelet.LLH_ngtdm_Contrast"
"200",0.988805216219897,"wavelet.LLH_ngtdm_Strength"
"201",0.994017903416734,"wavelet.LHL_firstorder_10Percentile"
"202",0.991061282138986,"wavelet.LHL_firstorder_90Percentile"
"203",0.996415055310758,"wavelet.LHL_firstorder_Energy"
"204",0.994144197192168,"wavelet.LHL_firstorder_Entropy"
"205",0.996406412916813,"wavelet.LHL_firstorder_InterquartileRange"
"206",0.969179468368223,"wavelet.LHL_firstorder_Kurtosis"
"207",0.993319038829835,"wavelet.LHL_firstorder_Maximum"
"208",0.994134248003826,"wavelet.LHL_firstorder_MeanAbsoluteDeviation"
"209",0.988024334594347,"wavelet.LHL_firstorder_Mean"
"210",0.936715469693054,"wavelet.LHL_firstorder_Median"
"211",0.965239679440304,"wavelet.LHL_firstorder_Minimum"
"212",0.979740419897427,"wavelet.LHL_firstorder_Range"
"213",0.994757939350678,"wavelet.LHL_firstorder_RobustMeanAbsoluteDeviation"
"214",0.987558564519596,"wavelet.LHL_firstorder_RootMeanSquared"
"215",0.977207600087274,"wavelet.LHL_firstorder_Skewness"
"216",0.996415055341045,"wavelet.LHL_firstorder_TotalEnergy"
"217",0.995054020222806,"wavelet.LHL_firstorder_Uniformity"
"218",0.992813919112552,"wavelet.LHL_firstorder_Variance"
"219",0.976363211817471,"wavelet.LHL_glcm_Autocorrelation"
"220",0.990154982512001,"wavelet.LHL_glcm_ClusterProminence"
"221",0.995051705044614,"wavelet.LHL_glcm_ClusterShade"
"222",0.991795602572256,"wavelet.LHL_glcm_ClusterTendency"
"223",0.991205864406644,"wavelet.LHL_glcm_Contrast"
"224",0.990286389471812,"wavelet.LHL_glcm_Correlation"
"225",0.992767372168593,"wavelet.LHL_glcm_DifferenceAverage"
"226",0.994056993956015,"wavelet.LHL_glcm_DifferenceEntropy"
"227",0.992332694279715,"wavelet.LHL_glcm_DifferenceVariance"
"228",0.994654810960796,"wavelet.LHL_glcm_Id"
"229",0.994616306591005,"wavelet.LHL_glcm_Idm"
"230",0.975616232255028,"wavelet.LHL_glcm_Idmn"
"231",0.972125650946244,"wavelet.LHL_glcm_Idn"
"232",0.986580415254437,"wavelet.LHL_glcm_Imc1"
"233",0.990363399317775,"wavelet.LHL_glcm_Imc2"
"234",0.988798551082486,"wavelet.LHL_glcm_InverseVariance"
"235",0.97083997849015,"wavelet.LHL_glcm_JointAverage"
"236",0.995773830777661,"wavelet.LHL_glcm_JointEnergy"
"237",0.99486375105444,"wavelet.LHL_glcm_JointEntropy"
"238",0.926112796669875,"wavelet.LHL_glcm_MCC"
"239",0.994721447676832,"wavelet.LHL_glcm_MaximumProbability"
"240",0.970839978425105,"wavelet.LHL_glcm_SumAverage"
"241",0.9947560330675,"wavelet.LHL_glcm_SumEntropy"
"242",0.991496148781631,"wavelet.LHL_glcm_SumSquares"
"243",0.997811597425665,"wavelet.LHL_glrlm_GrayLevelNonUniformity"
"244",0.993716009803571,"wavelet.LHL_glrlm_GrayLevelNonUniformityNormalized"
"245",0.993709317126993,"wavelet.LHL_glrlm_GrayLevelVariance"
"246",0.975973622599503,"wavelet.LHL_glrlm_HighGrayLevelRunEmphasis"
"247",0.996220883009435,"wavelet.LHL_glrlm_LongRunEmphasis"
"248",0.968593115261755,"wavelet.LHL_glrlm_LongRunHighGrayLevelEmphasis"
"249",0.925212092908314,"wavelet.LHL_glrlm_LongRunLowGrayLevelEmphasis"
"250",0.952455376463513,"wavelet.LHL_glrlm_LowGrayLevelRunEmphasis"
"251",0.987069336678519,"wavelet.LHL_glrlm_RunEntropy"
"252",0.996121403596049,"wavelet.LHL_glrlm_RunLengthNonUniformity"
"253",0.989596029656473,"wavelet.LHL_glrlm_RunLengthNonUniformityNormalized"
"254",0.99204866386309,"wavelet.LHL_glrlm_RunPercentage"
"255",0.996916717438549,"wavelet.LHL_glrlm_RunVariance"
"256",0.991490289733918,"wavelet.LHL_glrlm_ShortRunEmphasis"
"257",0.977842581320945,"wavelet.LHL_glrlm_ShortRunHighGrayLevelEmphasis"
"258",0.959179417890307,"wavelet.LHL_glrlm_ShortRunLowGrayLevelEmphasis"
"259",0.997690097438786,"wavelet.LHL_glszm_GrayLevelNonUniformity"
"260",0.952439495385792,"wavelet.LHL_glszm_GrayLevelNonUniformityNormalized"
"261",0.989644128117642,"wavelet.LHL_glszm_GrayLevelVariance"
"262",0.97309117682499,"wavelet.LHL_glszm_HighGrayLevelZoneEmphasis"
"263",0.998755659569588,"wavelet.LHL_glszm_LargeAreaEmphasis"
"264",0.995942389406061,"wavelet.LHL_glszm_LargeAreaHighGrayLevelEmphasis"
"265",0.917799806261974,"wavelet.LHL_glszm_LargeAreaLowGrayLevelEmphasis"
"266",0.918126777141726,"wavelet.LHL_glszm_LowGrayLevelZoneEmphasis"
"267",0.997811881038391,"wavelet.LHL_glszm_SizeZoneNonUniformity"
"268",0.892045025407606,"wavelet.LHL_glszm_SizeZoneNonUniformityNormalized"
"269",0.89419445141629,"wavelet.LHL_glszm_SmallAreaEmphasis"
"270",0.976422044275784,"wavelet.LHL_glszm_SmallAreaHighGrayLevelEmphasis"
"271",0.902360936851662,"wavelet.LHL_glszm_SmallAreaLowGrayLevelEmphasis"
"272",0.941318464968077,"wavelet.LHL_glszm_ZoneEntropy"
"273",0.978295289157942,"wavelet.LHL_glszm_ZonePercentage"
"274",0.998773836554011,"wavelet.LHL_glszm_ZoneVariance"
"275",0.992248354603714,"wavelet.LHL_gldm_DependenceEntropy"
"276",0.997680445919762,"wavelet.LHL_gldm_DependenceNonUniformity"
"277",0.947396594798066,"wavelet.LHL_gldm_DependenceNonUniformityNormalized"
"278",0.967777396410526,"wavelet.LHL_gldm_DependenceVariance"
"279",0.997820436212717,"wavelet.LHL_gldm_GrayLevelNonUniformity"
"280",0.992843590106647,"wavelet.LHL_gldm_GrayLevelVariance"
"281",0.976498652451737,"wavelet.LHL_gldm_HighGrayLevelEmphasis"
"282",0.99419691458637,"wavelet.LHL_gldm_LargeDependenceEmphasis"
"283",0.968892124803087,"wavelet.LHL_gldm_LargeDependenceHighGrayLevelEmphasis"
"284",0.925293132489862,"wavelet.LHL_gldm_LargeDependenceLowGrayLevelEmphasis"
"285",0.95285311939989,"wavelet.LHL_gldm_LowGrayLevelEmphasis"
"286",0.983314193452215,"wavelet.LHL_gldm_SmallDependenceEmphasis"
"287",0.982927299467184,"wavelet.LHL_gldm_SmallDependenceHighGrayLevelEmphasis"
